Window,0.7965751741961729
Wall,0.9079625555046449
Balcony,0.8755892411110339
Door,0.6140042278970216
Roof,0.8098802087786657
Sky,0.9516289599417224
Shop,0.9148771155659917
Total acc,0.8840152449252752
Mean acc,0.8386453547136076
Mean_f1_score,0.8408621184416492
Mean IoU,0.7342199586934456
